task_age,time_to_due,block_count,total_blocked_hours,column_change_count,time_in_current_column,dependency_count,unresolved_dependencies,assignee_count,estimateHours,difficulty,progress_ratio,is_overdue,blocked_ratio,reassign_count,comment_count,desc_length,assignee_workload,risk_label
124.19302534355268,95.08897534768332,0,0.0,3,19.89182329054863,1,1,1,43.53838633451122,4,0.5637910721431618,0,0.0,3,5,359,2,0
137.89382781685123,74.8101564548904,1,37.93485341486847,6,11.58477662563752,1,0,2,36.39184850501165,4,0.6452562327593679,0,0.2731212323191948,3,7,292,9,0
125.9958148804442,-5.04047825560798,2,53.65774902709435,5,42.89825236520655,4,0,1,8.567806658763804,1,0.9542513795855828,1,0.4225158843038141,0,0,312,9,1
52.605553160528224,21.63438422754732,0,0.0,3,13.809862887553018,3,2,1,33.16894497039952,4,0.6991706131970473,0,0.0,2,10,417,4,0
95.20737890001004,-18.428665209399963,0,0.0,4,40.06065192503636,0,0,3,23.01884614876472,1,0.8305187049994762,1,0.0,0,0,468,8,1
64.59154689517567,75.97384264891232,0,0.0,2,19.6987560079573,5,2,3,19.976341723579434,1,0.4562665147405948,0,0.0,2,13,317,2,0
115.03808587886984,-7.642222480242138,0,0.0,3,74.44047521784384,1,1,1,29.903101006479982,4,0.9301245073294204,1,0.0,2,12,263,7,1
83.20666669364162,10.466627685196514,0,0.0,7,47.81205346563886,0,0,3,52.28563808066836,2,0.8788821308011904,0,0.0,0,10,470,8,1
22.021195467879323,28.767076992822645,0,0.0,5,19.423902235639407,4,2,1,57.83366047618273,3,0.4252158726589977,0,0.0,3,1,310,2,0
57.57416881692277,50.83539310177693,1,22.01411269641458,2,49.71420752490333,5,0,3,21.825406398476808,5,0.5262261159559812,0,0.3758331213409287,3,3,395,6,0
134.28828180721962,75.98263071367782,0,0.0,1,35.37340649063227,1,0,2,52.37114260207894,1,0.6356212514296626,0,0.0,1,1,208,4,0
3.740210805572543,89.71585678725988,0,0.0,5,2.7850291871320407,0,0,2,11.957398579201604,5,0.0395973588662964,0,0.0,3,9,340,7,1
110.0955021904003,10.087679267391731,0,0.0,2,45.11620298799894,0,0,2,17.293660552807754,5,0.908504801293292,0,0.0,1,8,236,2,0
115.87690290478628,-11.81003535750901,0,0.0,3,110.0534247524586,2,2,3,12.693513399379867,3,0.9004558230191237,1,0.0,2,7,266,8,0
81.43657405732083,-0.5583346530098474,2,92.06079551966614,1,63.00953656829321,2,1,1,30.05778663207994,5,0.9812237319466336,1,1.1167469848474452,0,10,243,9,1
65.7892734519582,9.568243988692815,1,34.56664471759478,2,7.679368901671242,5,5,1,30.73849633995951,1,0.8615952385184995,0,0.5175478475964963,3,1,130,1,1
13.919076567465355,94.98049516047163,1,37.3975772037094,2,7.32291857933468,4,0,3,42.05249348184715,2,0.1266526916221554,0,2.506695172090197,2,7,338,9,0
83.81518063413976,36.78521416976001,0,0.0,3,79.199599862694,2,1,2,36.119297904256,2,0.6892673397097537,0,0.0,2,13,390,4,0
97.874935216041,23.763669934876702,0,0.0,7,40.1845017337605,2,1,3,32.3012054121278,2,0.7980760633700718,0,0.0,2,11,107,8,0
78.50504837193105,31.21804679858372,0,0.0,3,68.79379545239787,1,1,1,40.37600015467141,5,0.7090214399356559,0,0.0,1,13,107,3,0
6.60191920773287,37.57375922278057,0,0.0,7,3.360407884368662,5,0,1,5.0556624866792585,4,0.1461387949687917,0,0.0,0,7,271,1,0
7.271885255817921,-17.855127831990345,0,0.0,3,6.958047543216754,3,3,1,19.185870986447423,2,0.2783282280059493,1,0.0,0,14,493,6,0
111.75957061115,-12.201630862052715,2,28.290089230841676,6,26.54888929881377,2,0,2,54.415990096165686,3,0.8943541618805279,1,0.2508885860198927,0,3,71,9,1
94.8369105264268,5.958882764386424,0,0.0,3,72.15075600233907,2,1,2,49.91993035605002,3,0.9316387982310222,0,0.0,0,2,8,8,0
81.00918901111862,51.15279218100437,0,0.0,4,39.13852645510499,2,2,3,15.01755316652632,3,0.6083507340900888,0,0.0,0,4,397,2,0
110.54668552399446,13.766915269303212,0,0.0,6,106.39727316726648,1,1,1,21.08497919145252,1,0.8821603147956705,0,0.0,3,14,123,5,0
89.26875991426812,78.9617159110179,1,28.892206415814808,6,47.01100134868949,4,0,1,30.71849856681051,2,0.5274981322302102,0,0.3200687197127212,2,7,55,9,0
93.17309535406248,70.32599674691694,2,84.72223044158042,7,1.4742463145872575,2,2,3,42.45334477681845,5,0.5664049215351732,0,0.8996436840378917,0,4,6,7,1
39.544561273988286,3.175943750475166,0,0.0,5,31.05879861764086,1,1,2,34.2585406323059,4,0.9044854640142298,0,0.0,2,13,12,7,0
139.8721877209926,-7.698832641118489,1,6.984830600627564,4,10.353125370293023,2,0,2,21.828585630243797,2,0.9414500040457628,1,0.0495827509576377,1,3,195,1,1
101.73178632082642,33.51499684123858,0,0.0,1,33.5978354466074,4,2,3,51.44005023352157,3,0.7466729412599553,0,0.0,3,2,250,3,1
141.70124160871666,-7.736765636753722,0,0.0,7,96.74709671577727,2,1,2,11.21842043005188,2,0.9419244790812876,1,0.0,2,6,488,3,0
136.51915213122493,82.88321105109983,1,23.46114554476005,2,122.16756600379968,2,0,3,3.815534197355942,4,0.6194087493439958,0,0.1706027500982024,1,5,83,3,1
71.2583365552744,45.18793669479497,0,0.0,2,54.46827968231131,2,1,3,43.465594331730365,1,0.6067313553964329,0,0.0,0,13,59,5,0
72.74683037536997,-5.923017324512664,1,22.93345937557636,4,5.606787716912449,5,0,2,37.76571824220281,2,0.9131036706560332,1,0.3109755261188242,0,13,272,5,0
70.22519089873572,61.65479516311903,3,107.28916688635542,1,60.54213714170087,2,0,2,59.092381629368425,3,0.5284858388384113,0,1.5063373721088875,0,13,337,8,1
148.01272639680482,-2.900534851818413,1,34.908458703940575,2,48.99396698801694,1,1,2,8.085950348254142,3,0.9743239344626092,1,0.2342649486929265,0,5,79,1,0
48.99211063068096,97.29596635777428,1,40.14339203243412,4,6.018431361739919,1,0,3,49.82181472001636,1,0.3326278109702054,0,0.8029945430589097,0,13,89,3,0
81.6531539598595,65.08726233410997,1,39.27603565507084,7,7.461515039933697,5,2,2,56.30031028213401,1,0.5526798692470751,0,0.4751910093369849,1,7,263,6,0
66.35247525694122,66.979187184887,1,25.08827285735664,3,64.7752099850284,2,1,1,4.36373815336342,3,0.4939451656505397,0,0.3724922174225674,3,6,11,7,0
98.3361898663622,19.877755042613067,0,0.0,5,8.027518044446328,2,2,3,11.377007560514556,3,0.8248715361398862,0,0.0,2,8,311,1,0
111.66327165879716,31.05920013376904,0,0.0,3,65.03811394111221,1,0,2,52.35980531368607,1,0.7769367605920395,0,0.0,0,11,3,2,0
98.59639148598416,99.05599796088067,0,0.0,5,72.54918553911484,1,1,3,36.66796678484013,2,0.4963262297549989,0,0.0,1,5,185,8,0
27.965565953713977,82.5262112043495,0,0.0,4,16.98925529167939,5,0,2,15.777512845584903,2,0.2508307488369012,0,0.0,0,8,492,9,0
88.67348236775021,51.845677612012906,0,0.0,6,15.883266698478716,1,0,2,51.76320272751693,2,0.6265828766962035,0,0.0,0,12,163,9,0
38.62663952923747,23.110089749949463,1,19.69621033376007,1,32.76329718459854,3,0,3,36.097293524402446,4,0.6156941870103508,0,0.4970446792296819,2,8,283,6,0
19.322650470914382,7.735709491317593,1,13.88685178679792,3,6.792817805734715,4,4,1,3.982890424471174,5,0.6886592978678613,0,0.6833189306027121,2,12,281,4,0
96.22887073450956,84.15019534240265,0,0.0,4,12.974222173797168,3,1,2,2.286518894195757,3,0.5305401158792192,0,0.0,0,7,222,4,0
29.06401348107461,67.69953698450516,2,23.58918147136996,7,28.46432164260989,1,0,3,44.50813726379783,2,0.2972888499104517,0,0.7846318152504629,1,5,156,2,1
5.527671894828692,91.71384346083734,1,13.489706705499556,5,3.613305374369828,5,4,2,52.39648909976566,2,0.0562661505659469,0,2.066541781333446,3,3,301,2,0
113.11173662972033,-9.14219656555391,0,0.0,4,75.84505381804793,5,5,2,52.25344271660344,1,0.9177129986636176,1,0.0,1,8,158,2,1
45.23352190948184,57.88895905532716,1,30.83259944194256,4,25.262074455015288,4,2,1,52.39623628135312,3,0.4344260863777316,0,0.6668883997699347,0,14,212,1,0
96.74381937313125,71.12131935074392,0,0.0,4,3.4550693169253237,1,1,2,36.04957904666676,2,0.5729058117278119,0,0.0,0,2,264,5,0
59.76043324893418,45.929708611654405,1,26.934301829354716,7,53.69132017151593,4,2,1,16.272040210283897,5,0.5601307881568177,0,0.4432868626694194,3,1,301,9,1
53.39178039870553,-7.829500586094017,0,0.0,7,28.886060212227147,2,0,2,5.495508636794529,3,0.8580951654105122,1,0.0,3,3,380,2,1
27.991253080667367,61.73414247579794,0,0.0,2,5.999547878500001,0,0,2,25.98584788847039,5,0.3085272090464051,0,0.0,2,6,73,6,0
90.64016120180337,78.30266313121483,0,0.0,2,33.33970677025485,1,1,2,38.722779784453294,5,0.5333568013685935,0,0.0,3,11,213,8,1
110.06175207025954,82.1409113023325,2,75.46573989763573,7,64.97654677315953,1,0,3,16.827409872937793,2,0.5696699525202976,0,0.6794935114106144,0,9,166,3,0
4.522149320904124,57.036580053191926,0,0.0,5,1.2058858793861558,5,4,1,14.570908405264989,1,0.0722864637141531,0,0.0,1,6,475,3,0
107.92206708306826,63.09233815892436,0,0.0,2,97.82058259085484,1,1,1,25.450488550048945,2,0.6274013326456105,0,0.0,1,7,486,4,0
55.6764558015153,21.227256973084472,0,0.0,4,13.778548316855916,3,0,1,36.55354223495949,1,0.714682956929216,0,0.0,3,3,486,6,0
50.61728504567149,60.33843462378282,1,28.54247036428109,6,17.550815418718386,1,0,2,32.911551619977445,3,0.4521187947799131,0,0.5529634179524636,3,11,214,4,0
80.83832498648911,-8.398826042393646,1,19.29314706651521,4,38.91414619215998,3,3,2,42.02028366759861,5,0.895843054271679,1,0.2357470912277391,0,6,120,7,1
37.30485069351613,60.58701323356448,0,0.0,5,30.99026197906473,0,0,2,44.7564530504201,5,0.3772287143968023,0,0.0,3,5,83,2,1
54.66032471325634,-9.482870388339377,0,0.0,7,51.568793450583534,3,1,2,19.58144464482906,4,0.8390795788878554,1,0.0,2,8,474,6,0
59.26537169566799,40.13835990184117,0,0.0,6,43.03392490236577,5,1,3,35.32606817443047,3,0.5902706080013689,0,0.0,3,9,48,7,0
23.91488130053663,6.833732139557348,0,0.0,5,20.752959540620683,1,0,3,20.70662271509208,1,0.7532575035335414,0,0.0,1,3,205,1,0
123.95491434491966,59.95682630020477,0,0.0,4,96.501987454322,3,0,1,20.416823976850747,5,0.670346371260488,0,0.0,2,7,481,4,0
3.635483632375326,52.306379661143794,0,0.0,1,1.153289731051507,1,1,3,51.384020977973385,4,0.0638455333580399,0,0.0,1,2,150,8,0
117.62171007087824,11.846489102583352,1,31.860343544592418,5,72.74794295534554,0,0,1,11.898555995899908,3,0.9015354762005756,0,0.2685877949791432,3,11,262,4,0
68.01791267437706,3.354701418491807,0,0.0,6,65.59335709189558,4,4,3,9.58120185093157,2,0.9398294303297676,0,0.0,1,10,6,5,1
80.76120958643615,5.824224642068501,0,0.0,5,4.400476341285414,1,0,1,46.09680974108383,5,0.9220849368142132,0,0.0,2,9,212,1,0
73.74792941624494,-1.9941602367218887,1,39.67018083139572,5,34.423801078520555,4,3,1,50.97271079889772,5,0.9609841190113316,1,0.5307194612774679,1,11,51,1,1
121.52363578381288,-10.829976867433828,3,45.40371312970356,3,60.71368886585535,4,3,3,40.20414448003172,1,0.9112886660343263,1,0.3705710562639216,1,9,96,8,1
23.375181121739207,68.49205224657827,1,5.833607626504907,7,17.027865549640396,0,0,1,5.865818352520018,1,0.251705367694456,0,0.2393257140272962,2,6,448,8,1
53.63445986680756,15.58426975451863,1,33.100306887098235,3,22.692288908785915,3,2,1,57.47708110136985,1,0.7638198548456535,0,0.6058503546624772,1,3,138,6,0
145.21114519190954,15.453373297290431,1,20.80534414472742,1,37.83347112391176,1,0,2,3.214807739792943,2,0.8982252045714681,0,0.1422965678671031,0,7,255,9,0
71.67608037602587,-6.32520383428194,3,80.74139472211608,3,4.091062609988521,3,1,1,20.68849919978845,2,0.9072774081142574,1,1.110976187823563,3,4,268,2,1
58.9092669958472,-0.3579438241638222,3,101.22966037739891,1,38.398430778855385,2,1,3,23.807587616596063,1,0.9774679497244472,1,1.6897162234419587,1,13,499,7,1
113.50124738319546,35.2647396728968,1,38.163687645987885,3,37.00713039586727,3,3,2,55.29773895109416,4,0.7578573053485471,0,0.3333036846163555,2,13,391,9,0
103.10940440126514,-8.975493474794636,0,0.0,6,56.36751809697904,3,0,1,44.220936250383104,5,0.9117875714427608,1,0.0,0,14,49,8,1
86.99874470984496,85.25661298136848,0,0.0,4,63.47479557947942,0,0,1,10.791023552085068,3,0.5021417280780407,0,0.0,3,14,228,8,1
111.60985953530388,77.81420613764415,1,20.51143579547732,4,58.97717224816217,0,0,2,40.13849814112534,2,0.5861121552093789,0,0.1821460028466411,1,10,218,6,0
49.71281083437378,-2.13343396010664,0,0.0,4,39.01546667064983,4,3,2,57.56826184692405,1,0.9407065918819284,1,0.0,2,7,69,5,1
28.01657270890028,26.520831370047304,2,52.88965469989662,2,16.169389195535388,2,0,2,3.6861400599493166,5,0.5044631302729622,0,1.8227395506180413,3,6,272,2,1
75.2400966572546,-10.75300650388026,0,0.0,7,62.25778052239741,5,4,3,17.64960176743643,3,0.8648972610838989,1,0.0,3,7,405,4,1
33.87118095397048,51.78703528764866,3,135.17095973734962,1,21.95712872419552,4,0,3,27.173123238084766,1,0.3908594294109558,0,3.87629429343886,2,14,250,6,0
88.57763476846753,2.137150376036722,0,0.0,6,73.83805992905108,0,0,1,24.262311212116558,4,0.9657944968077516,0,0.0,1,9,60,1,0
65.01886509810133,84.72763005815222,0,0.0,6,41.40682843738386,4,3,2,56.55939621668975,3,0.4313126154655018,0,0.0,2,4,348,7,1
9.53475741056588,7.026844272218771,0,0.0,4,1.1143881652629717,0,0,2,47.252357678945934,1,0.5429321073779191,0,0.0,1,11,363,6,0
146.25036326438567,24.5448512667998,2,31.596233768405177,5,124.9115776964582,0,0,3,17.985515643378832,3,0.8513063862895742,0,0.2145749121968184,3,9,478,2,0
116.00680120106158,-9.62904670849442,1,28.126105683962667,2,49.16407999109483,4,1,2,22.063385955098266,1,0.9160660517226864,1,0.2403800923984877,0,1,398,5,0
29.48741451825356,20.591572639881804,3,139.6910154680523,1,5.308631104743385,4,0,3,10.407974198029388,2,0.5772905094410646,0,4.581923973396166,1,8,370,9,0
129.1608143090658,66.73771638501805,1,27.915681563076426,6,109.54179384542812,5,5,2,32.35667285971326,1,0.6559765268626592,0,0.2144707046530214,0,6,168,5,0
62.35306569609177,58.116816058114495,0,0.0,2,61.00709097296885,3,2,3,40.80329556508829,1,0.5133212018948278,0,0.0,2,11,85,1,0
113.75597434760662,42.32630314047248,2,85.40320323573457,3,107.73908488020172,3,1,2,11.55296849907316,5,0.7241808316424461,0,0.7442157475569877,3,7,375,1,1
43.082203904290246,26.887403873633588,0,0.0,3,33.6394560612236,2,1,3,7.4608107872904785,1,0.607051458408815,0,0.0,2,5,226,8,0
95.55278021499528,75.74969915390729,3,82.35981047649048,4,53.74345000696826,1,1,2,47.98555630396268,4,0.554564162773393,0,0.8530029926957968,2,14,46,3,0
21.966017679265004,4.241880208298795,1,40.09661032775482,6,13.900349271630311,4,3,2,18.06046026791292,3,0.8073397573763037,0,1.7459104529017353,2,4,7,9,1
100.52007982174044,56.16055279047298,2,45.61909253701413,1,10.25840143835725,2,0,1,26.230136797955783,1,0.6374916066512185,0,0.4493602902708203,3,11,259,2,1
45.176977411213976,90.18495995473305,1,47.474884932722055,4,21.288948241277804,1,0,1,58.46052861861804,5,0.331301962144869,0,1.0281072429221598,3,2,133,2,0
107.09008902928632,79.11738552496982,0,0.0,3,48.77777544650148,0,0,2,21.44206674751062,4,0.572039600898786,0,0.0,2,0,189,9,0
146.88663576425802,56.097056595488425,1,18.30457667899476,7,25.38232688204985,3,2,1,50.80395807891608,1,0.7200900918354207,0,0.1237743801824904,3,12,211,7,0
46.49129082781296,5.517325164531535,0,0.0,4,11.588696018781736,5,3,1,42.2607332635702,3,0.8770515878876602,0,0.0,2,8,226,2,0
59.07414872654732,25.54034840496623,0,0.0,7,7.430004203924019,2,1,1,2.01092717428175,3,0.6900017018823663,0,0.0,0,3,141,8,0
106.4455606232622,96.7331587470503,1,40.93628001803374,3,67.24491976269962,4,0,1,58.04211782099429,2,0.5213352348939227,0,0.3809955458426911,3,9,386,3,0
37.042180410567006,-18.511515646722223,0,0.0,3,27.31966337754449,2,0,1,33.3605116454048,5,0.6549913267037941,1,0.0,3,3,375,4,0
133.95307222280815,2.2396215434457325,2,33.10554977544385,3,133.346475983476,3,2,2,40.73267162713158,2,0.9763863405950368,0,0.2453115681633866,0,12,182,5,1
110.8972966148312,43.02877090241922,2,13.692446629331576,5,77.31822776170132,0,0,2,14.773067479884276,4,0.715807858496655,0,0.1223661968927026,3,3,392,9,1
95.06482541070632,51.00365947675907,0,0.0,6,75.0055329181168,3,3,3,27.71604083399289,4,0.6463983462089006,0,0.0,1,2,156,2,1
95.48150067507336,-11.48813406394719,0,0.0,3,27.15383120845422,1,0,1,45.12844713824047,3,0.8843366091389218,1,0.0,0,1,152,1,0
89.03924874938518,44.440898602163,0,0.0,1,30.833036998512537,3,3,1,27.953152196702558,3,0.6620995775430353,0,0.0,0,13,48,1,1
60.15524114434156,-9.54886798450742,0,0.0,7,30.195866975984863,0,0,3,19.022351746071056,2,0.8508026179173902,1,0.0,1,0,40,3,1
62.24214021456632,88.91332030678659,1,17.056016208579962,4,51.29194036390202,1,0,1,24.885412384663493,5,0.4090693820734189,0,0.2696938489227712,2,11,108,7,0
18.058658071819863,26.06066596539754,0,0.0,4,16.358272666866267,3,3,2,37.02013627106449,1,0.40024221233731,0,0.0,2,3,126,9,0
89.45545789007222,-18.7842579166708,3,92.85969782151614,4,57.42371030914977,3,2,1,41.36285748700876,5,0.8188913457842447,1,1.0265792688194195,1,2,209,6,0
44.96106544046928,38.320059255712366,0,0.0,7,16.08600246985586,0,0,3,2.678983422392436,2,0.5334654182955657,0,0.0,3,14,300,9,1
101.27202673677044,13.045740910650224,1,23.642458721669616,3,46.13478170727968,1,1,3,42.16458394681506,5,0.8781996807847122,0,0.2311722909581229,0,5,436,7,0
59.5531595764484,43.09751186479885,0,0.0,1,56.42902260578078,4,0,3,23.463035411106805,2,0.5745564283218866,0,0.0,0,7,289,2,0
89.80233748533878,-7.848810246180928,0,0.0,1,10.34726168729687,3,1,1,24.380721167916725,3,0.9103020040855168,1,0.0,0,4,63,2,1
15.79602821030025,5.063688484688797,0,0.0,7,8.218260076087596,2,0,2,32.85093697840728,3,0.7226090086483696,0,0.0,0,10,362,5,0
